-6.90080098582871, 5086.237360008698
6.038200862600121, 4913.7173353629805
17.12877387553914, 4949.666557935558
26.987060998151577, 5120.510311333404
41.77449168207022, 4567.9524120184105
55.94577942082566, 4701.71432713566
68.2686383240912, 4149.337646333948
79.97535428219348, 4062.6925446703626
92.29821318545905, 4012.7668442608087
99.69192852741838, 4379.870247544488
109.55021565003082, 4624.243412707041
123.72150338878626, 4672.221014098799
137.2766481823783, 4830.538037765938
151.44793592113373, 4927.535247000833
163.154651879236, 5049.22347867058
179.17436845348126, 4999.025950491101
195.19408502772646, 4924.318618390054
207.51694393099203, 4935.667427784421
219.8398028342576, 5020.5456489434955
237.70794824399266, 4810.898481388858
249.41466420209488, 4564.939654235076
259.8890942698707, 4392.600848102642
269.1312384473198, 4208.097749266064
280.8379544054221, 3925.3742162299295
289.46395563770795, 3667.387010256967
299.3222427603205, 3421.564096988148
304.8675292667899, 3078.019100431299
309.7966728280961, 2734.5194085027715
314.1096734442391, 2440.084629045702
320.2711028958719, 2084.239425899749
326.43253234750466, 1679.3746149106591
330.1293900184844, 1335.9655322387725
333.826247689464, 968.0466456453187
338.75539125077023, 624.546953716791
343.68453481207644, 342.32177159218554
