109.0106149414869, -0.09109311740890735
116.13717848006932, -0.29352226720647767
124.19154228855724, -0.5364372469635637
131.31810582713962, -0.738866396761134
138.1274296533527, -0.9919028340080969
144.31989848329204, -1.2044534412955468
148.96141760831472, -1.3866396761133606
154.84294116462223, -1.5991902834008105
159.79288778778175, -1.8016194331983808
163.4990533164139, -2.004048582995951
166.8967913469092, -2.186234817813766
169.98484299152017, -2.358299595141701
173.07415352387858, -2.5202429149797574
176.47566821761637, -2.672064777327936
179.88095957459666, -2.7935222672064786
182.04121094930213, -2.925101214574899
184.8208350957762, -3.0769230769230766
186.97605091949163, -3.2489878542510127
189.1300078554596, -3.4311740890688256
191.5949100650593, -3.6133603238866403
195.30233448143895, -3.805668016194332
198.39164501379742, -3.9676113360323892
