-1.5801373982235418, 3370.535714285714
1.6856726498889785, 3624.9999999999995
3.974197353812002, 3825.892857142857
6.862682735011106, 3584.8214285714284
9.106391099185792, 3370.535714285714
11.70284742783123, 3424.1071428571427
13.934990284974091, 3102.678571428571
15.211533123612142, 2928.5714285714284
18.431081143597325, 2754.464285714286
21.63038952627683, 2392.8571428571427
24.221063101406358, 2392.8571428571427
26.46477146558105, 2178.5714285714284
31.958387305699475, 2071.428571428571
35.52923760177646, 2151.785714285714
39.6149135928119, 2251.488095238095
42.55347601313842, 2390.997023809524
45.7339904468912, 2688.616071428571
48.874346870116796, 2614.2113095238096
52.44941375729914, 2400.297619047619
58.30043589110947, 2437.5
63.245894887531875, 2418.898809523809
67.98654803026565, 2586.3095238095234
70.70223349216631, 2744.4196428571427
73.63376826065056, 2818.8244047619046
76.51610946623899, 2437.5
78.9798034120816, 2344.4940476190473
80.53793422053624, 2195.6845238095234
82.52675969189491, 1870.1636904761908
84.99547338905339, 1823.6607142857138
86.36084574697756, 1972.470238095238
88.15390091701622, 1916.666666666667
91.0643527299737, 1795.7589285714284
93.29011046344274, 1581.8452380952385
96.41139183166791, 1330.729166666667
98.4243121093429, 1228.4226190476193
100.44827583991284, 1228.4226190476193
103.5745769594539, 1023.8095238095239
106.7350123879431, 1135.416666666667
108.76801167088166, 1219.122023809523
113.24161404360967, 995.9077380952376
117.50739871185954, 930.8035714285716
120.9047664024591, 1154.0178571428569
123.41263415988158, 1470.2380952380945
126.0851497604655, 1228.4226190476193
129.65419294606878, 958.7053571428569
135.7070090827782, 781.9940476190477
139.52703983417632, 754.0922619047624
145.1622126614031, 875
148.5575724514763, 1079.6130952380954
153.91364710553913, 698.2886904761899
156.4084635095403, 893.6011904761908
158.92235496854184, 1265.625
160.93728314674317, 1181.9196428571431
163.3738704354799, 837.7976190476193
165.37675121052308, 642.4851190476193
174.35307051361133, 465.7738095238092
183.34444907064724, 428.57142857142844
193.01148615480304, 400.6696428571431
200.4286706991735, 363.4672619047624
209.2001841485731, 372.7678571428569
216.17964637819728, 447.17261904761926
224.73330262048688, 521.5773809523807
231.91857465406287, 419.27083333333303
239.33375129790693, 363.4672619047624
247.6514792283494, 335.56547619047615
258.44494850779256, 326.26488095238074
269.6881875051402, 316.96428571428623
280.25476402510486, 289.0625
290.824352395859, 289.0625
