3.3296337402885854, 15.046238049250576
27.06868911086451, 17.603048080295537
59.44012825255891, 22.374253303379646
101.06055000616607, 30.076819750198524
155.78369712664943, 36.997598353234935
192.0088790233075, 40.06554937583948
231.31705512393643, 43.90447774306975
264.45924281662354, 48.05673899062194
290.66469355037617, 52.98666979656352
309.1626587742016, 59.003999541497535
343.8463435688741, 72.89549095796121
385.46676532248125, 90.6475317399687
416.2967073621902, 99.28494897101206
450.20964360587016, 105.75580489485672
490.28856825749176, 111.75872064091502
530.3674929091134, 116.2155634123289
585.0906400295968, 116.33362092692994
625.1695646812185, 113.36931342005067
656.7702552719201, 108.5553809860136
684.5172031076582, 102.50716410063166
716.1178936983599, 92.90040544519694
748.4893328400543, 83.13852470662363
791.6512516956468, 72.44179318382584
827.8764335923049, 66.07869906109954
870.2676038969046, 59.7114866529802
904.9512886915772, 56.13235345596212
952.7376988531262, 51.61682511769715
995.1288691577261, 46.79568568422221
1031.3540510543842, 39.350340479244835
1066.8084844000496, 32.36933195233493
1100.7214206437293, 27.24464056634656
1140.800345295351, 25.3625841417184
1197.0649895178199, 24.088146407791243
